node_id,split,dialog_id,turn_id,text,shift_label
3830,train,244,14,"they are amazing animals . honestly , i prefer them over most people .",0
3831,train,244,15,i prefer animals over most people too .,0
3832,train,245,0,"hi , how are y o u ?",-1
3833,train,245,1,"hello . i am on a diet , so i am hungry ! !",0
3834,train,245,2,"drink lots of water , it helps big time",0
3835,train,245,3,"i do , as well as spending a lot of time in my tanning bed .",0
3836,train,245,4,"cool , my wife loves to tan",0
3837,train,245,5,"i have been told i am as high maintenance as britney spears , and we look alike .",1
3838,train,245,6,"well i am very low maintenance , i work as a plumber lol",0
3839,train,245,7,"my husband is a cop , i do not work . only spend his money .",0
3840,train,245,8,must be nice . do you have kids ?,1
3841,train,245,9,"we do not . thankfully , i would not have this body if i did .",0
3842,train,245,10,i have three and my wife is still hot,0
3843,train,245,11,"i work out three hours a day , i am trying to break into acting .",1
3844,train,245,12,good luck with t h a t,0
3845,train,245,13,"thank you . we live in south florida , so it is stiff competition .",0
3846,train,246,0,hello how are you doing,-1
3847,train,246,1,i am well . where are you from ?,0
3848,train,246,2,i am from new york . how about you ?,0
3849,train,246,3,i am from florida . do you have any family,0
3850,train,246,4,i have my parents . how about you ?,0
3851,train,246,5,my wife and i have two children and three dogs,0
3852,train,246,6,you have a pretty full house .,0
3853,train,246,7,we do indeed . do you like sports ? i love the nfl and nba,1
3854,train,246,8,i like college ball . i also like nascar .,0
3855,train,246,9,what college team is your favorite ? i like north carolina myself,0
3856,train,246,10,i like usc a lot,0
3857,train,246,11,coach enfield is a bum !,0
3858,train,246,12,ha ha . not a fan i see .,0
3859,train,246,13,yeah i think he will go down in this latest scandal,0
3860,train,246,14,we all have our opinions lol,0
3861,train,246,15,yes we do . mine are usually the best,0
3862,train,247,0,"hi , just got back from tending my bees !",-1
3863,train,247,1,"oh , hi you must be buzzing ? my dogs are afraid of bees .",0
3864,train,247,2,"ha , i love dogs , but my italian wife does not !",0
3865,train,247,3,"no bees for me , it is a scary way to die . an allergic reaction .",0
3866,train,247,4,"i understand , i am glad i am not allergic to papaya , i eat a lot of it !",1
3867,train,247,5,it is a healthy fruit . i love baked goods it is my heaven .,1
3868,train,247,6,"my mom used to bake , but i do not see her anymore .",0
3869,train,247,7,sorry to hear that . my mom knitted and passed it on to me .,0
3870,train,247,8,"that is great , could you knit something for my wife ?",0
3871,train,247,9,"sure , christmas is near so scarfs are in the works for the family .",0
3872,train,247,10,"she models clothing , so she may wear it on the runway !",0
3873,train,247,11,"that sounds great , i always dreamed about my creations on the catwalk .",0
3874,train,247,12,i think your scarfs would look wonderful !,0
3875,train,247,13,there are very unique and one of a kind i will send you pictures .,0
3876,train,248,0,i stroll up and down the street .,-1
3877,train,248,1,that is cool i do a lot of walking as a kindergarten teacher,0
3878,train,248,2,i enjoy the great outdoors and being in the water .,0
3879,train,248,3,do you do a lot of hiking ?,0
3880,train,248,4,yes and boating . love being outdoors and reading .,0
3881,train,248,5,oh what is your favorite book ? mine is the hunger games .,0
3882,train,248,6,i read do self help guides and journals .,0
3883,train,248,7,those can be very good for improving oneself .,0
3884,train,248,8,yes and learning new abilities you have for yourself . you realize you have unknown abilities .,0
3885,train,248,9,"i know what you mean , i am improving singing .",0
3886,train,248,10,"that is wonderful finding your internal self through singing , i do that while floating on my kayak .",0
3887,train,248,11,recently i have been singing alot of taylor swift .,0
3888,train,248,12,"i love her songs , my mom taught me to always be all i could be .",0
3889,train,248,13,"yeah , i feel like she has grown quite a bit as musician .",0
3890,train,249,0,hi there ! how are you today ?,-1
3891,train,249,1,"hey ! i am fine , thanks . just got back from work . how are you ?",0
3892,train,249,2,pretty good . i just got back from the gym . i go there all the time .,0
3893,train,249,3,"i should go . i work at burger king , and the food is making me gain weight .",1
3894,train,249,4,i like the treadmill and rowing machine the best . they might work for you .,0
3895,train,249,5,"cool , thanks ! my parents have a treadmill i can use , but i really want to move out .",0
3896,train,249,6,do you only live with your parents ? i have two dogs myself .,0
3897,train,249,7,"oh nice ! and yes , i do . they are always on my back , though .",0
3898,train,249,8,"well , that is not cool . they need to give you some room .",0
3899,train,249,9,"i agree . i do not even drink , or do drugs , or anything .",0
3900,train,249,10,what do you look like ? i have short black hair and blue eyes .,1
3901,train,249,11,i am a pretty average looking 19 year old .,0
3902,train,249,12,"ah , i am a bit older than you . you sound like an interesting person though .",0
3903,train,249,13,"you , too ! i should probably get going , but it was great to talk to you !",0
3904,train,249,14,great to talk to you too !,0
3905,train,249,15,"oh , actually , i have a little time .",0
3906,train,250,0,how are you ? my life is a mess that i hate .,-1
3907,train,250,1,"i am okay , i miss people , but i am not allowed on the computers .",0
3908,train,250,2,"really i wonder why , but i may be bitter as i am divorced .",0
3909,train,250,3,"i am in juvie , they do not permit us on the computers .",0
3910,train,250,4,"oh ok , i need it for my salesman job .",0
3911,train,250,5,"my mom is visiting in the morning , it is the first time i have seen her .",1
3912,train,250,6,"oh wow , how old are you ? i am 40 .",1
3913,train,250,7,"17 , i took my boyfriends auto theft charge , he has a record , i do not .",0
3914,train,250,8,"oh ok , i guess you type so slow because you never use computers ?",1
3915,train,250,9,"i do not type slow , .",0
3916,train,250,10,oh ok it must be my computer than .,0
3917,train,250,11,must be . are you having bad weather tonight ?,1
3918,train,250,12,"no not at all , clear skies tonight .",0
3919,train,250,13,i do not know then . i was a hacker before i was sentenced to juvie .,1
3920,train,250,14,"oh wow , i would rather do that than my job .",0
3921,train,250,15,my dad taught me when i was young .,0
3922,train,251,0,blonde hair and blue hair describe me,-1
3923,train,251,1,"hey , i am 8 and a big third grader that loves the playground .",1
3924,train,251,2,on the weekdays i work at a bar to pay for college . nice,1
3925,train,251,3,my friends and i sing the frozen songs but mickey is my hero . what college ?,0
3926,train,251,4,my best friend and i got a luxury apartment,1
3927,train,251,5,disney world is my favorite place to go with my family .,1
3928,train,251,6,we are both becoming nurses,1
3929,train,251,7,i have a long time before i get to live away from home .,1
3930,train,251,8,chicken is something we do not like,1
3931,train,251,9,a nurse sounds like a great job . i love everything chicken .,0
3932,train,251,10,yeah most people do without blue letters to the left,1
3933,train,251,11,i wish it was not raining out so me and my friends could go to the playground .,1
3934,train,251,12,very cool sounds fun and cool,0
3935,train,251,13,"being 8 , my only worry is will the teacher catch the passing of the note .",0
3936,train,251,14,nice very cool cool cool,0
3937,train,251,15,i bet you have a lot to worry about .,0
3938,train,252,0,hi how are you doing ?,-1
3939,train,252,1,"i am enjoying a burger and fries , you ?",0
3940,train,252,2,i just ate a sandwich tonight it was good too .,0
3941,train,252,3,yum ! i love eating in my house with my boyfriend,0
3942,train,252,4,me too my hair is growing how is yours ?,1
3943,train,252,5,"but i never drink soda , that stuff is terrible for you !",1
3944,train,252,6,yes it is but i drink it i love soda .,0
3945,train,252,7,i have heard soda makes your hair grow fast,0
3946,train,252,8,i love to work out do you,0
3947,train,252,9,soda is also great for cleaning toilets ! !,1
3948,train,252,10,i will have to try that later sounds cool .,0
3949,train,252,11,"working out is ok , kinda fun if you like that",1
3950,train,252,12,yes i love to ride the bikes .,0
3951,train,252,13,i ride my bike to go get burgers and fries !,0
3952,train,253,0,"hi am going to college and art is my major ,",-1
3953,train,253,1,that sounds lovely . i work as a waitress from time to time for extra money .,0
3954,train,253,2,two times a year i visit europe since i have descended from christopher columbus .,1
3955,train,253,3,i love celebrating columbus day !,0
3956,train,253,4,wonderful . i just love fish and chips . it is my weakness . i love to cook paella,1
3957,train,253,5,i am not much into cooking . i do ride motorbike though .,0
3958,train,253,6,do you know what paella is ? neither do i .,0
3959,train,253,7,"yes , it is a mixture of ingredients kind of thrown in one pan .",0
3960,train,253,8,well i do not know why i love to cook it . it does not sound very tasty .,0
3961,train,253,9,"i do like meat and rice , but i do not go for things like snails or oysters .",0
3962,train,253,10,yuck . . . snails . i would never eat a snail .,0
3963,train,253,11,you are funny ! did you ever ride motorbike ? i love it !,1
3964,train,253,12,"no , i never have . i would die if i did . i just know it .",0
3965,train,253,13,well i do wear a helmet to keep from brain injury !,0
3966,train,253,14,that is good unless your head falls off . what then ?,0
3967,train,253,15,"well , i am hoping to keep my head !",0
3968,train,254,0,"hi , how are you ?",-1
3969,train,254,1,"terrible , there are scorpions everywhere . please send help .",0
3970,train,254,2,i am a musician . one day i hope to make it big .,1
3971,train,254,3,i play banjo in the band i formed with my fellow postal workers .,0
